feed_url	site_name	lang	feed_kind	title	item_url	published	collected
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	快樂對生活至關重要	https://feedpress.me/link/19277/17342151/6866-542-8064	2026-05-16T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	升天節：雖小卻意義非凡	https://feedpress.me/link/19277/14565573/2803-542-3326	2026-05-14T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	攜手共度人生旅程	https://feedpress.me/link/19277/17337956/6866-542-8060	2026-05-11T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	尋找療癒之聲	https://feedpress.me/link/19277/16274274/3178-542-7530	2026-05-09T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	雙手揉捏麵團	https://feedpress.me/link/19277/17335089/6866-542-8055	2026-05-06T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	“我可以從每個人身上學到東西。”	https://feedpress.me/link/19277/17331288/3178-542-8066	2026-05-04T00:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	瑪利亞與聖母無染原罪	https://www.evangelium21.net/media/5204/maria-und-die-unbefleckte-empfaengnis	2026-06-16T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	信靠上帝	https://www.evangelium21.net/media/5202/gott-vertrauen	2026-06-15T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	思考青年工作的長期內容	https://www.evangelium21.net/media/4653/inhalte-der-jugendarbeit-langfristig-denken	2026-06-15T13:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	如果你的孩子掌權	https://www.evangelium21.net/media/5200/wenn-deine-kinder-das-sagen-haetten	2026-06-12T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	藝術與信仰	https://www.evangelium21.net/media/5198/kunst-und-glaube	2026-06-11T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	耶穌是否讓其他人噤聲？	https://www.evangelium21.net/media/5196/brachte-jesus-andere-zum-schweigen	2026-06-10T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	沒有人是完美的。	https://www.evangelium21.net/media/5194/nobodys-perfect	2026-06-09T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	我可以挽著你的手臂嗎？	https://www.evangelium21.net/media/5193/darf-ich-mich-unterhaken	2026-06-08T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	在跟隨耶穌的過程中發現個人指引的力量（第二部分：如何獲得指引？）	https://www.evangelium21.net/media/5192/die-kraft-persoenlicher-begleitung-in-der-jesusnachfolge-entdecken-teil-2-wie-begleitung	2026-06-08T09:01:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	在跟隨耶穌的過程中發現個人指導的力量（第一部分：為什麼需要指導？）	https://www.evangelium21.net/media/5191/die-kraft-persoenlicher-begleitung-in-der-jesusnachfolge-entdecken-teil-1-warum-begleitung	2026-06-08T09:00:00+02:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	擴大《9Marks》期刊的影響範圍	https://www.9marks.org/2018/08/expanding-reach-of-the-9marks-journal/?utm_source=rss&utm_medium=rss&utm_campaign=expanding-reach-of-the-9marks-journal	2018-08-28T14:20:11+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	在撒哈拉以南非洲地區建立健康的教會	https://www.9marks.org/2018/08/building-healthy-churches-in-sub-saharan-africa/?utm_source=rss&utm_medium=rss&utm_campaign=building-healthy-churches-in-sub-saharan-africa	2018-08-28T14:15:43+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	國際導演歐洲暑期計畫 | 敬請期待	https://www.9marks.org/2018/07/international-directors-summer-in-europe-2/?utm_source=rss&utm_medium=rss&utm_campaign=international-directors-summer-in-europe-2	2018-07-28T14:18:28+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	SBC 的小足跡，大影響	https://www.9marks.org/2018/06/small-footprint-big-impact-at-the-sbc/?utm_source=rss&utm_medium=rss&utm_campaign=small-footprint-big-impact-at-the-sbc	2018-06-28T14:20:49+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	國際導演歐洲暑期項目	https://www.9marks.org/2018/06/international-directors-summer-in-europe/?utm_source=rss&utm_medium=rss&utm_campaign=international-directors-summer-in-europe	2018-06-28T14:13:02+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	一起禱告	https://www.9marks.org/2018/05/praying-together/?utm_source=rss&utm_medium=rss&utm_campaign=praying-together	2018-05-28T14:09:13+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	9Marks 在 SEBTS 2018 – 宣教	https://www.9marks.org/2018/04/9marks-at-sebts-2018-missions/?utm_source=rss&utm_medium=rss&utm_campaign=9marks-at-sebts-2018-missions	2018-04-28T14:06:51+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	什麼能感動你？	https://www.9marks.org/2017/03/what-moves-you/?utm_source=rss&utm_medium=rss&utm_campaign=what-moves-you	2017-03-28T14:05:18+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	一人教會的影響力：在俄羅斯訓練牧師	https://www.9marks.org/2017/02/the-impact-of-one-man-with-a-church-training-pastors-in-russia/?utm_source=rss&utm_medium=rss&utm_campaign=the-impact-of-one-man-with-a-church-training-pastors-in-russia	2017-02-28T14:01:30+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	為什麼印度需要9分制	https://www.9marks.org/2013/02/blogwhy-india-needs-9marks/?utm_source=rss&utm_medium=rss&utm_campaign=blogwhy-india-needs-9marks	2013-02-09T10:00:11+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	9Marks全新西班牙文網站！	https://www.9marks.org/2012/04/blognew-9marks-website-spanish/?utm_source=rss&utm_medium=rss&utm_campaign=blognew-9marks-website-spanish	2012-04-17T07:00:00+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	全新多媒體資源：喬納森‧利曼論神的話語	https://www.9marks.org/2011/06/blognew-multimedia-resource-jonathan-leeman-gods-word/?utm_source=rss&utm_medium=rss&utm_campaign=blognew-multimedia-resource-jonathan-leeman-gods-word	2011-06-07T07:57:37+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	在烏幹達播撒福音的種子	https://www.9marks.org/2011/05/blogsowing-gospel-seeds-uganda/?utm_source=rss&utm_medium=rss&utm_campaign=blogsowing-gospel-seeds-uganda	2011-05-12T14:55:20+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	你的神學是如何體現在你的待客之道中的？我們如何為耶穌提供庇護？	https://annvoskamp.com/2026/06/how-is-your-theology-expressed-in-your-hospitality-how-can-we-offer-jesus-refuge/#utm_source=rss&utm_medium=rss&utm_campaign=how-is-your-theology-expressed-in-your-hospitality-how-can-we-offer-jesus-refuge	2026-06-15T15:08:07+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	感恩之心如何消除恐懼，燃燒希望	https://annvoskamp.com/2026/06/how-gratefulness-right-now-can-snuff-out-fear-fuel-hopefulness-2/#utm_source=rss&utm_medium=rss&utm_campaign=how-gratefulness-right-now-can-snuff-out-fear-fuel-hopefulness-2	2026-06-11T17:30:35+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	只選好東西：週末必備複合維他命 {2026年6月6日}	https://annvoskamp.com/2026/06/only-the-good-stuff-multivitamins-for-your-weekend-06-06-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-06-06-2026	2026-06-06T22:48:51+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	如何放下控制欲並學會臣服？	https://annvoskamp.com/2026/06/how-to-let-go-of-control-surrender/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-let-go-of-control-surrender	2026-06-05T14:21:55+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	如何在不知所措的早晨找到希望	https://annvoskamp.com/2026/06/how-to-find-hope-on-overwhelming-mornings/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-find-hope-on-overwhelming-mornings	2026-06-01T16:01:58+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	只選好東西：週末必備複合維他命 {2026年5月31日}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-30-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-30-2026	2026-05-31T22:58:49+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	只選好東西：週末必備複合維他命 {2026年5月23日}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-23-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-23-2026	2026-05-24T01:02:25+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	你需要的那把意想不到的關鍵鑰匙是什麼？它能改變你的人生軌跡，讓你重獲新生。	https://annvoskamp.com/2026/05/whats-the-unexpected-key-you-need-to-reroute-turn-around-your-one-life-2/#utm_source=rss&utm_medium=rss&utm_campaign=whats-the-unexpected-key-you-need-to-reroute-turn-around-your-one-life-2	2026-05-20T19:07:00+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	只選好東西：週末必備複合維他命 {2026年5月16日}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-16-2026-2/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-16-2026-2	2026-05-16T20:04:15+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	你真正的超能力會不會出乎意料地脆弱？	https://annvoskamp.com/2026/05/could-your-real-superpower-unexpectedly-be-vulnerability/#utm_source=rss&utm_medium=rss&utm_campaign=could-your-real-superpower-unexpectedly-be-vulnerability	2026-05-15T12:35:28+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	給即將踏入社會的孩子們：給畢業生的忠告	https://annvoskamp.com/2026/05/dear-kid-launching-into-the-world-wisdom-for-the-grads/#utm_source=rss&utm_medium=rss&utm_campaign=dear-kid-launching-into-the-world-wisdom-for-the-grads	2026-05-13T20:52:31+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	如何支持新手媽媽？讓她知道：基督關愛你	https://annvoskamp.com/2026/05/how-to-support-a-new-mama-so-they-know-christ-cares-for-you/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-support-a-new-mama-so-they-know-christ-cares-for-you	2026-05-11T18:05:41+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	只選好東西：週末必備複合維他命 {2026年9月5日}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-09-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-09-2026	2026-05-09T15:48:40+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	當你是一位希望自己當初能做出不同選擇的媽媽時（一位七個孩子的媽媽分享如何保持身心健康）	https://annvoskamp.com/2026/05/when-youre-a-mom-who-wishes-shed-done-things-differently/#utm_source=rss&utm_medium=rss&utm_campaign=when-youre-a-mom-who-wishes-shed-done-things-differently	2026-05-06T17:20:55+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	如果這並非你故事的結局呢？	https://annvoskamp.com/2026/05/what-if-this-is-not-the-end-of-your-story/#utm_source=rss&utm_medium=rss&utm_campaign=what-if-this-is-not-the-end-of-your-story	2026-05-04T17:29:45+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	只選好東西：週末必備複合維他命 {2026年2月5日}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-02-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-02-2026	2026-05-02T10:00:00+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	當你覺得自己快要崩潰的時候該怎麼辦？那就試試這招，用這招拯救你的神力來拯救你。	https://annvoskamp.com/2026/04/when-you-feel-like-youre-kinda-at-the-end-of-your-rope-do-this-with-the-11th-hour-god/#utm_source=rss&utm_medium=rss&utm_campaign=when-you-feel-like-youre-kinda-at-the-end-of-your-rope-do-this-with-the-11th-hour-god	2026-04-29T16:54:29+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	如何改變我們看待事物的方式	https://annvoskamp.com/2026/04/how-to-change-the-way-we-are-seeing-things/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-change-the-way-we-are-seeing-things	2026-04-27T15:17:10+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	只選好東西：週末必備複合維他命 {2026年4月25日}	https://annvoskamp.com/2026/04/only-the-good-stuff-multivitamins-for-your-weekend-04-25-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-04-25-2026	2026-04-25T15:19:12+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	當你仍然感到害怕時，如何做出重大決定？	https://annvoskamp.com/2026/04/how-do-you-make-big-decisions-when-youre-still-afraid/#utm_source=rss&utm_medium=rss&utm_campaign=how-do-you-make-big-decisions-when-youre-still-afraid	2026-04-24T12:31:50+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	聖經門戶部落格已搬遷！	https://www.biblegateway.com/blog/2024/07/weve-moved/	2024-07-01T18:32:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	透過 Bible Gateway Plus 更深入了解上帝的故事	https://www.biblegateway.com/blog/2024/05/dig-deeper-into-the-story-of-god-with-bible-gateway-plus/	2024-05-30T19:33:34+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	薩凡納·格思裡論「額外誡命」與兩部分救贖	https://www.biblegateway.com/blog/2024/05/savannah-guthrie-on-the-bonus-commandment-and-two-part-salvation/	2024-05-08T12:13:33+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	我們如何在充滿苦難的世界中勇敢地生活	https://www.biblegateway.com/blog/2024/05/live-courageously/	2024-05-07T11:00:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	《聖經全集》如何幫助我們更清楚地了解上帝對我們的愛	https://www.biblegateway.com/blog/2024/04/how-all-the-genealogies-of-the-bible-helps-bring-clarity-on-gods-love-for-us/	2024-04-25T09:45:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	無論接下來發生什麼，我們都將在基督裡擁抱我們的未來	https://www.biblegateway.com/blog/2024/04/whatever-happens/	2024-04-16T10:00:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	耶利米書中的審判、恩典與復興	https://www.biblegateway.com/blog/2024/04/judgment-grace-and-restoration-in-the-book-of-jeremiah/	2024-04-09T12:12:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	Zondervan出版社推出首部NASB寬邊聖經	https://www.biblegateway.com/blog/2024/03/zondervan-releases-first-nasb-wide-margin-bible/	2024-03-26T10:52:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	在 Bible Gateway 上收藏您最常用的學習資源	https://www.biblegateway.com/blog/2024/03/pin-your-most-frequently-used-study-resources-on-bible-gateway/	2024-03-20T10:08:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	在《士師記》中，謙卑帶來平安	https://www.biblegateway.com/blog/2024/03/finding-peace-through-humility-in-the-book-of-judges/	2024-03-18T12:51:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	科技發展迅速，成聖之路漫長，克勞德也無法替你完成。	https://www.challies.com/articles/technology-is-fast-sanctification-is-slow-and-claude-cant-do-it-for-you/	2026-06-17T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月17日）	https://www.challies.com/a-la-carte/a-la-carte-june-17-2026/	2026-06-17T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月16日）	https://www.challies.com/a-la-carte/a-la-carte-june-16-2026/	2026-06-16T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	加拿大人對上帝的信仰是什麼？	https://www.challies.com/sponsored/what-do-canadians-believe-about-god/	2026-06-15T16:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	最引人注目的基督徒是否最受歡迎？	https://www.challies.com/articles/do-the-most-visible-christians-get-the-most-joyous-welcome/	2026-06-15T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月15日）	https://www.challies.com/a-la-carte/a-la-carte-june-15-2026/	2026-06-15T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	Works & Wonders 6月14日	https://www.challies.com/articles/works-wonders-june-14/	2026-06-14T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	週末單點菜單（6月13日）	https://www.challies.com/a-la-carte/weekend-a-la-carte-june-13-2026/	2026-06-13T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	適合家庭靈修的理想資源	https://www.challies.com/articles/an-ideal-resource-for-your-family-devotions/	2026-06-12T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月12日）	https://www.challies.com/a-la-carte/a-la-carte-june-12-2026/	2026-06-12T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月11日）	https://www.challies.com/a-la-carte/a-la-carte-june-11-2026/	2026-06-11T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	即使你不認同我，你仍然可以認同基督。	https://www.challies.com/articles/you-can-conform-to-christ-even-if-you-dont-conform-to-me/	2026-06-10T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月10日）	https://www.challies.com/a-la-carte/a-la-carte-june-10-2026/	2026-06-10T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月9日）	https://www.challies.com/a-la-carte/a-la-carte-june-9-2026/	2026-06-09T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	差遣教會的六項建議	https://www.challies.com/sponsored/six-counsels-for-a-sending-church/	2026-06-08T16:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	你消費的兩種內容	https://www.challies.com/articles/the-two-kinds-of-content-you-consume/	2026-06-08T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	單點菜式（6月8日）	https://www.challies.com/a-la-carte/a-la-carte-june-8-2026/	2026-06-08T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	Works & Wonders 6月7日	https://www.challies.com/articles/works-wonders-june-7/	2026-06-07T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	週末單點菜單（6月6日）	https://www.challies.com/a-la-carte/weekend-a-la-carte-june-6-2026/	2026-06-06T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	堅強到最後	https://www.challies.com/articles/strong-to-the-end/	2026-06-05T04:02:00+00:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	Crossway+ 特惠：TGCW 精選書籍五折優惠	https://www.crossway.org/articles/crossway-special-50-off-books-featured-at-tgcw/	2026-06-17T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	上帝永恆不變的三種方式	https://www.crossway.org/articles/3-ways-god-is-immutable/	2026-06-17T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	批判理論簡史	https://www.crossway.org/articles/a-brief-history-of-critical-theory/	2026-06-16T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	播客：傳道者該走的路以及路兩旁的陷阱（麥克·布爾莫爾）	https://www.crossway.org/articles/podcast-the-path-preachers-should-take-and-the-ditches-on-either-side-mike-bullmore/	2026-06-15T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	上帝喜悅選舉的7個原因	https://www.crossway.org/articles/7-reasons-god-takes-pleasure-in-election/	2026-06-15T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	4項你絕不應在不遵循的情況下宣講的信念。	https://www.crossway.org/articles/4-convictions-you-should-never-preach-without/	2026-06-14T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	保羅祈求的三種不同類型的知識	https://www.crossway.org/articles/3-different-kinds-of-knowledge-paul-prays-for/	2026-06-13T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	教會如何幫助那些與懷疑奮鬥的人	https://www.crossway.org/articles/how-the-church-can-support-someone-wrestling-with-doubt/	2026-06-12T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	我們都需要隨身攜帶的必備武器	https://www.crossway.org/articles/the-indispensable-weapon-we-all-need-to-carry/	2026-06-11T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	Crossway+ 特惠：《兒童聖經故事集》最高可享 55% 折扣	https://www.crossway.org/articles/crossway-special-esv-edition-the-biggest-story-holy-bible-for-kids/	2026-06-10T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	挑選孩子想讀的書籍時需要考慮的3個因素	https://www.crossway.org/articles/3-considerations-when-reviewing-books-your-children-want-to-read/	2026-06-10T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	深入探究羅馬書14:1-4	https://www.crossway.org/articles/taking-a-closer-look-at-romans-14-1-4/	2026-06-09T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	播客：如何研讀馬太福音（喬納森·彭寧頓）	https://www.crossway.org/articles/podcast-how-to-study-the-book-of-matthew-jonathan-pennington/	2026-06-08T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	父神對子喜悅的三種表達	https://www.crossway.org/articles/3-expressions-of-the-fathers-delight-in-the-son/	2026-06-08T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	耶穌真的希望我們完美嗎？	https://www.crossway.org/articles/does-jesus-really-expect-us-to-be-perfect/	2026-06-07T06:00:00-05:00	
https://www.desiringgod.org/blog.rss	Desiring God	EN	DEVOTIONAL	我痛苦中的五點：神的主權如何安慰我	http://rss.desiringgod.org/link/10732/17362519/five-points-in-my-pain	2026-06-17T10:00:00+00:00	
https://www.desiringgod.org/blog.rss	Desiring God	EN	DEVOTIONAL	你需要聖靈來閱讀	http://rss.desiringgod.org/link/10732/17362520/you-need-the-spirit-to-read	2026-06-17T10:00:00+00:00	
https://www.desiringgod.org/blog.rss	Desiring God	EN	DEVOTIONAL	罪惡終會找到你	http://rss.desiringgod.org/link/10732/17361929/sin-will-find-you-out	2026-06-16T10:00:00+00:00	
