feed_url	site_name	lang	feed_kind	title	item_url	published	collected
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	국제 디렉터의 유럽 여름 연수	https://www.9marks.org/2018/06/international-directors-summer-in-europe/?utm_source=rss&utm_medium=rss&utm_campaign=international-directors-summer-in-europe	2018-06-28T14:13:02+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	함께 기도하기	https://www.9marks.org/2018/05/praying-together/?utm_source=rss&utm_medium=rss&utm_campaign=praying-together	2018-05-28T14:09:13+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	9Marks의 SEBTS 2018 – 미션	https://www.9marks.org/2018/04/9marks-at-sebts-2018-missions/?utm_source=rss&utm_medium=rss&utm_campaign=9marks-at-sebts-2018-missions	2018-04-28T14:06:51+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	무엇이 당신을 감동시키나요?	https://www.9marks.org/2017/03/what-moves-you/?utm_source=rss&utm_medium=rss&utm_campaign=what-moves-you	2017-03-28T14:05:18+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	한 사람이 교회에 미치는 영향: 러시아 목회자 훈련	https://www.9marks.org/2017/02/the-impact-of-one-man-with-a-church-training-pastors-in-russia/?utm_source=rss&utm_medium=rss&utm_campaign=the-impact-of-one-man-with-a-church-training-pastors-in-russia	2017-02-28T14:01:30+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	인도에 9Marks가 필요한 이유	https://www.9marks.org/2013/02/blogwhy-india-needs-9marks/?utm_source=rss&utm_medium=rss&utm_campaign=blogwhy-india-needs-9marks	2013-02-09T10:00:11+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	9Marks 웹사이트가 스페인어로도 새롭게 단장했습니다!	https://www.9marks.org/2012/04/blognew-9marks-website-spanish/?utm_source=rss&utm_medium=rss&utm_campaign=blognew-9marks-website-spanish	2012-04-17T07:00:00+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	새로운 멀티미디어 자료: 조나단 리먼이 전하는 하나님의 말씀	https://www.9marks.org/2011/06/blognew-multimedia-resource-jonathan-leeman-gods-word/?utm_source=rss&utm_medium=rss&utm_campaign=blognew-multimedia-resource-jonathan-leeman-gods-word	2011-06-07T07:57:37+00:00	
https://www.9marks.org/feed/	9Marks	EN	DEVOTIONAL	우간다에 복음의 씨앗을 뿌리다	https://www.9marks.org/2011/05/blogsowing-gospel-seeds-uganda/?utm_source=rss&utm_medium=rss&utm_campaign=blogsowing-gospel-seeds-uganda	2011-05-12T14:55:20+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	당신의 신학은 환대에서 어떻게 표현됩니까? 우리는 어떻게 예수님께 피난처를 제공할 수 있습니까?	https://annvoskamp.com/2026/06/how-is-your-theology-expressed-in-your-hospitality-how-can-we-offer-jesus-refuge/#utm_source=rss&utm_medium=rss&utm_campaign=how-is-your-theology-expressed-in-your-hospitality-how-can-we-offer-jesus-refuge	2026-06-15T15:08:07+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	지금 이 순간 감사하는 마음이 어떻게 두려움을 없애고 희망을 불어넣을 수 있을까요?	https://annvoskamp.com/2026/06/how-gratefulness-right-now-can-snuff-out-fear-fuel-hopefulness-2/#utm_source=rss&utm_medium=rss&utm_campaign=how-gratefulness-right-now-can-snuff-out-fear-fuel-hopefulness-2	2026-06-11T17:30:35+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	엄선된 좋은 성분만: 주말을 위한 종합 비타민 {2026년 6월 6일}	https://annvoskamp.com/2026/06/only-the-good-stuff-multivitamins-for-your-weekend-06-06-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-06-06-2026	2026-06-06T22:48:51+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	통제하려는 마음을 내려놓고 내려놓는 방법은 무엇일까요?	https://annvoskamp.com/2026/06/how-to-let-go-of-control-surrender/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-let-go-of-control-surrender	2026-06-05T14:21:55+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	힘겨운 아침에 희망을 찾는 방법	https://annvoskamp.com/2026/06/how-to-find-hope-on-overwhelming-mornings/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-find-hope-on-overwhelming-mornings	2026-06-01T16:01:58+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	엄선된 좋은 성분만: 주말을 위한 종합 비타민 {2026년 5월 31일}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-30-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-30-2026	2026-05-31T22:58:49+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	엄선된 좋은 성분만: 주말을 위한 종합 비타민 {2026년 5월 23일}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-23-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-23-2026	2026-05-24T01:02:25+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	당신의 일생일대의 인생을 바꾸고 완전히 뒤바꿀 수 있는 예상치 못한 열쇠는 무엇일까요?	https://annvoskamp.com/2026/05/whats-the-unexpected-key-you-need-to-reroute-turn-around-your-one-life-2/#utm_source=rss&utm_medium=rss&utm_campaign=whats-the-unexpected-key-you-need-to-reroute-turn-around-your-one-life-2	2026-05-20T19:07:00+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	엄선된 좋은 성분만: 주말을 위한 종합 비타민 {2026년 5월 16일}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-16-2026-2/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-16-2026-2	2026-05-16T20:04:15+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	당신의 진정한 초능력은 뜻밖에도 취약점일 수 있을까요?	https://annvoskamp.com/2026/05/could-your-real-superpower-unexpectedly-be-vulnerability/#utm_source=rss&utm_medium=rss&utm_campaign=could-your-real-superpower-unexpectedly-be-vulnerability	2026-05-15T12:35:28+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	세상으로 나아가는 어린 자녀에게: 졸업하는 자녀를 위한 지혜	https://annvoskamp.com/2026/05/dear-kid-launching-into-the-world-wisdom-for-the-grads/#utm_source=rss&utm_medium=rss&utm_campaign=dear-kid-launching-into-the-world-wisdom-for-the-grads	2026-05-13T20:52:31+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	초보 엄마를 어떻게 도와야 할까요? 그리스도께서 당신을 돌보신다는 것을 알게 해 주세요.	https://annvoskamp.com/2026/05/how-to-support-a-new-mama-so-they-know-christ-cares-for-you/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-support-a-new-mama-so-they-know-christ-cares-for-you	2026-05-11T18:05:41+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	엄선된 좋은 성분만: 주말을 위한 종합 비타민 {2026년 5월 9일}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-09-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-09-2026	2026-05-09T15:48:40+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	아이 7명의 엄마로서, 과거의 아픔을 딛고 다시 일어서는 법을 배우며 '다르게 했으면 좋았을 텐데'라고 후회할 때	https://annvoskamp.com/2026/05/when-youre-a-mom-who-wishes-shed-done-things-differently/#utm_source=rss&utm_medium=rss&utm_campaign=when-youre-a-mom-who-wishes-shed-done-things-differently	2026-05-06T17:20:55+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	이것이 당신 이야기의 끝이 아니라면 어떨까요?	https://annvoskamp.com/2026/05/what-if-this-is-not-the-end-of-your-story/#utm_source=rss&utm_medium=rss&utm_campaign=what-if-this-is-not-the-end-of-your-story	2026-05-04T17:29:45+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	엄선된 좋은 성분만: 주말을 위한 종합 비타민 {2026년 5월 2일}	https://annvoskamp.com/2026/05/only-the-good-stuff-multivitamins-for-your-weekend-05-02-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-05-02-2026	2026-05-02T10:00:00+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	정말 한계에 다다른 것 같을 때 어떻게 해야 할까요? 마지막 순간의 신과 함께 이렇게 해보세요.	https://annvoskamp.com/2026/04/when-you-feel-like-youre-kinda-at-the-end-of-your-rope-do-this-with-the-11th-hour-god/#utm_source=rss&utm_medium=rss&utm_campaign=when-you-feel-like-youre-kinda-at-the-end-of-your-rope-do-this-with-the-11th-hour-god	2026-04-29T16:54:29+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	우리가 사물을 바라보는 방식을 바꾸는 방법	https://annvoskamp.com/2026/04/how-to-change-the-way-we-are-seeing-things/#utm_source=rss&utm_medium=rss&utm_campaign=how-to-change-the-way-we-are-seeing-things	2026-04-27T15:17:10+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	엄선된 좋은 성분만: 주말을 위한 종합 비타민 {2026년 4월 25일}	https://annvoskamp.com/2026/04/only-the-good-stuff-multivitamins-for-your-weekend-04-25-2026/#utm_source=rss&utm_medium=rss&utm_campaign=only-the-good-stuff-multivitamins-for-your-weekend-04-25-2026	2026-04-25T15:19:12+00:00	
https://annvoskamp.com/feed/	Ann Voskamp	EN	DEVOTIONAL	두려움이 여전히 남아 있을 때 어떻게 중요한 결정을 내릴 수 있을까요?	https://annvoskamp.com/2026/04/how-do-you-make-big-decisions-when-youre-still-afraid/#utm_source=rss&utm_medium=rss&utm_campaign=how-do-you-make-big-decisions-when-youre-still-afraid	2026-04-24T12:31:50+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	바이블 게이트웨이 블로그가 이전했습니다!	https://www.biblegateway.com/blog/2024/07/weve-moved/	2024-07-01T18:32:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	바이블 게이트웨이 플러스로 하나님의 이야기를 더 깊이 탐구해 보세요.	https://www.biblegateway.com/blog/2024/05/dig-deeper-into-the-story-of-god-with-bible-gateway-plus/	2024-05-30T19:33:34+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	사바나 거스리가 말하는 "보너스 계명"과 두 부분으로 이루어진 구원	https://www.biblegateway.com/blog/2024/05/savannah-guthrie-on-the-bonus-commandment-and-two-part-salvation/	2024-05-08T12:13:33+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	고통으로 가득 찬 세상에서 어떻게 용감하게 살아갈 수 있을까	https://www.biblegateway.com/blog/2024/05/live-courageously/	2024-05-07T11:00:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	‘성경의 모든 족보’는 어떻게 하나님의 우리를 향한 사랑을 명확하게 이해하는 데 도움을 줄까요?	https://www.biblegateway.com/blog/2024/04/how-all-the-genealogies-of-the-bible-helps-bring-clarity-on-gods-love-for-us/	2024-04-25T09:45:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	앞으로 무슨 일이 일어나든 그리스도 안에서 우리의 미래를 받아들입니다.	https://www.biblegateway.com/blog/2024/04/whatever-happens/	2024-04-16T10:00:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	예레미야서에 나타난 심판, 은혜, 그리고 회복	https://www.biblegateway.com/blog/2024/04/judgment-grace-and-restoration-in-the-book-of-jeremiah/	2024-04-09T12:12:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	존더반, NASB 광범위 여백 성경 첫 출시	https://www.biblegateway.com/blog/2024/03/zondervan-releases-first-nasb-wide-margin-bible/	2024-03-26T10:52:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	Bible Gateway에서 가장 자주 사용하는 학습 자료를 고정해 두세요.	https://www.biblegateway.com/blog/2024/03/pin-your-most-frequently-used-study-resources-on-bible-gateway/	2024-03-20T10:08:00+00:00	
http://feeds.feedburner.com/BibleGatewayBlog	Blog feed	EN	DEVOTIONAL	사사기에서 겸손을 통해 평화를 찾는 법	https://www.biblegateway.com/blog/2024/03/finding-peace-through-humility-in-the-book-of-judges/	2024-03-18T12:51:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	기술은 빠르지만, 성화는 느리고, 클로드는 당신을 위해 그 일을 해줄 수 없습니다.	https://www.challies.com/articles/technology-is-fast-sanctification-is-slow-and-claude-cant-do-it-for-you/	2026-06-17T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 17일)	https://www.challies.com/a-la-carte/a-la-carte-june-17-2026/	2026-06-17T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 16일)	https://www.challies.com/a-la-carte/a-la-carte-june-16-2026/	2026-06-16T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	캐나다인들은 신에 대해 어떻게 믿는가?	https://www.challies.com/sponsored/what-do-canadians-believe-about-god/	2026-06-15T16:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	가장 눈에 띄는 기독교인들이 가장 열렬한 환영을 받는가?	https://www.challies.com/articles/do-the-most-visible-christians-get-the-most-joyous-welcome/	2026-06-15T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 15일)	https://www.challies.com/a-la-carte/a-la-carte-june-15-2026/	2026-06-15T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	6월 14일, 기적과 업적	https://www.challies.com/articles/works-wonders-june-14/	2026-06-14T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	주말 단품 메뉴 (6월 13일)	https://www.challies.com/a-la-carte/weekend-a-la-carte-june-13-2026/	2026-06-13T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	가족 예배를 위한 이상적인 자료	https://www.challies.com/articles/an-ideal-resource-for-your-family-devotions/	2026-06-12T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 12일)	https://www.challies.com/a-la-carte/a-la-carte-june-12-2026/	2026-06-12T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 11일)	https://www.challies.com/a-la-carte/a-la-carte-june-11-2026/	2026-06-11T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	나를 따르지 않아도 그리스도를 따를 수 있습니다.	https://www.challies.com/articles/you-can-conform-to-christ-even-if-you-dont-conform-to-me/	2026-06-10T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 10일)	https://www.challies.com/a-la-carte/a-la-carte-june-10-2026/	2026-06-10T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 9일)	https://www.challies.com/a-la-carte/a-la-carte-june-9-2026/	2026-06-09T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	파송 교회를 위한 여섯 가지 권고	https://www.challies.com/sponsored/six-counsels-for-a-sending-church/	2026-06-08T16:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	당신이 소비하는 두 가지 유형의 콘텐츠	https://www.challies.com/articles/the-two-kinds-of-content-you-consume/	2026-06-08T04:02:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	알라카르트 (6월 8일)	https://www.challies.com/a-la-carte/a-la-carte-june-8-2026/	2026-06-08T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	웍스 앤 원더스 6월 7일	https://www.challies.com/articles/works-wonders-june-7/	2026-06-07T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	주말 단품 메뉴 (6월 6일)	https://www.challies.com/a-la-carte/weekend-a-la-carte-june-6-2026/	2026-06-06T04:01:00+00:00	
https://www.challies.com/feed/	Challies	EN	DEVOTIONAL	끝까지 강하게	https://www.challies.com/articles/strong-to-the-end/	2026-06-05T04:02:00+00:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	Crossway+ 특별 할인: TGCW에서 소개되는 도서 50% 할인	https://www.crossway.org/articles/crossway-special-50-off-books-featured-at-tgcw/	2026-06-17T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	하나님이 불변하시는 세 가지 이유	https://www.crossway.org/articles/3-ways-god-is-immutable/	2026-06-17T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	비판 이론의 간략한 역사	https://www.crossway.org/articles/a-brief-history-of-critical-theory/	2026-06-16T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	팟캐스트: 설교자들이 나아가야 할 길과 그 양옆의 딜레마 (마이크 불모어)	https://www.crossway.org/articles/podcast-the-path-preachers-should-take-and-the-ditches-on-either-side-mike-bullmore/	2026-06-15T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	하나님이 선거를 기뻐하시는 7가지 이유	https://www.crossway.org/articles/7-reasons-god-takes-pleasure-in-election/	2026-06-15T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	설교할 때 절대 빼놓아서는 안 될 4가지 확신	https://www.crossway.org/articles/4-convictions-you-should-never-preach-without/	2026-06-14T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	바울이 기도하는 세 가지 종류의 지식	https://www.crossway.org/articles/3-different-kinds-of-knowledge-paul-prays-for/	2026-06-13T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	교회는 어떻게 의심으로 괴로워하는 사람을 도울 수 있을까요?	https://www.crossway.org/articles/how-the-church-can-support-someone-wrestling-with-doubt/	2026-06-12T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	우리 모두가 휴대해야 할 필수 무기	https://www.crossway.org/articles/the-indispensable-weapon-we-all-need-to-carry/	2026-06-11T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	크로스웨이+ 특별 할인: '어린이를 위한 가장 큰 이야기 성경' 최대 55% 할인	https://www.crossway.org/articles/crossway-special-esv-edition-the-biggest-story-holy-bible-for-kids/	2026-06-10T06:00:00-05:00	
https://www.crossway.org/articles/rss/	Crossway Articles	EN	DEVOTIONAL	자녀가 읽고 싶어하는 책을 검토할 때 고려해야 할 3가지 사항	https://www.crossway.org/articles/3-considerations-when-reviewing-books-your-children-want-to-read/	2026-06-10T06:00:00-05:00	
